"torch.nn.CrossEntropyLoss, torch.as_tensor, torch.optim.SGD, torch.nn.functional.max_pool2d, torch.optim.lr_scheduler.StepLR, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.Dropout2d, torch.nn.Linear, torch.sum, torch.no_grad, torch.nn.functional.dropout, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.max, torch.device, ","time baseline bettermemory baseline betterscore inconsistent","[torch]","15533:3","torch:1.7.1",
"torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.nn.BatchNorm2d, torch.FloatTensor, torch.nn.Conv2d, torch.optim.Adam, torch.nn.BCELoss, torch.nn.Linear, torch.no_grad, torch.cuda.is_available, torch.utils.data.DataLoader, torch.nn.Sigmoid, torch.nn.MaxPool2d, torch.device, ","score inconsistent","[torch]","15538:3","torch:1.7.1",
"tensorflow.keras.layers.Dense, tensorflow.keras.optimizers.Adam, tensorflow.keras.preprocessing.image.ImageDataGenerator, tensorflow.keras.layers.Dropout, tensorflow.keras.callbacks.EarlyStopping, tensorflow.keras.models.Sequential, tensorflow.keras.callbacks.LearningRateScheduler, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.GlobalMaxPooling2D, tensorflow.keras.layers.MaxPooling2D, tensorflow.keras.preprocessing.image.load_img, ","time baseline betterscore inconsistent","[tensorflow]","15548:3","tensorflow:2.3.1",
"tensorflow.keras.layers.Dense, tensorflow.keras.optimizers.Adam, tensorflow.keras.preprocessing.image.ImageDataGenerator, tensorflow.keras.layers.Dropout, tensorflow.keras.callbacks.EarlyStopping, tensorflow.keras.models.Sequential, tensorflow.keras.callbacks.LearningRateScheduler, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.GlobalMaxPooling2D, tensorflow.keras.layers.MaxPooling2D, tensorflow.keras.preprocessing.image.load_img, ","time baseline bettermemory variant betterscore inconsistent","[tensorflow]","15548:4","tensorflow:2.2.0",
"torch.nn.CrossEntropyLoss, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.load, torch.nn.functional.relu, torch.utils.data.Dataset, torch.nn.Linear, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.nn.MaxPool2d, ","memory baseline betterscore inconsistent","[torch]","15570:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.load, torch.nn.functional.relu, torch.utils.data.Dataset, torch.nn.Linear, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.nn.MaxPool2d, ","time baseline bettermemory variant better","[torch]","15570:3","torch:1.7.1",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.MaxPool2d, ","memory baseline betterscore inconsistent","[torch]","15588:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.MaxPool2d, ","time baseline better","[torch]","15588:3","torch:1.7.1",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.is_tensor, torch.nn.Conv2d, torch.optim.Adam, torch.load, torch.nn.Linear, torch.cuda.is_available, torch.utils.data.random_split, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.nn.MaxPool2d, ","memory baseline better","[torch]","15611:1","torch:1.9.0",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.is_tensor, torch.nn.Conv2d, torch.optim.Adam, torch.load, torch.nn.Linear, torch.cuda.is_available, torch.utils.data.random_split, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.nn.MaxPool2d, ","score inconsistent","[torch]","15611:3","torch:1.7.1",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.Linear, torch.no_grad, torch.cuda.is_available, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.Sequential, torch.device, ","score inconsistent","[torch]","15612:2, 15635:2, 15675:2","torch:1.8.1",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.Linear, torch.no_grad, torch.cuda.is_available, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.Sequential, torch.device, ","time baseline better","[torch]","15612:3","torch:1.7.1",
"torch.nn.CrossEntropyLoss, torch.optim.SGD, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.Linear, torch.no_grad, torch.nn.functional.dropout, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.MaxPool2d, torch.device, ","memory baseline better","[torch]","15623:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.optim.SGD, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.Linear, torch.no_grad, torch.nn.functional.dropout, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.MaxPool2d, torch.device, ","score inconsistent","[torch]","15623:2","torch:1.8.1",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.nn.functional.dropout, torch.nn.functional.max_pool2d, torch.utils.data.DataLoader, torch.max, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.device, torch.nn.Dropout2d, ","memory baseline better","[torch]","15645:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.nn.functional.dropout, torch.nn.functional.max_pool2d, torch.utils.data.DataLoader, torch.max, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.device, torch.nn.Dropout2d, ","score inconsistent","[torch]","15645:3","torch:1.7.1",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.utils.data.DataLoader, torch.max, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.MaxPool2d, torch.nn.Sequential, torch.device, torch.nn.Dropout2d, ","time baseline bettermemory baseline betterscore inconsistent","[torch]","15672:1","torch:1.9.0",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.utils.data.DataLoader, torch.max, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.MaxPool2d, torch.nn.Sequential, torch.device, torch.nn.Dropout2d, ","time baseline betterscore inconsistent","[torch]","15672:2","torch:1.8.1",
"torch.nn.Relu, torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.utils.data.DataLoader, torch.max, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.MaxPool2d, torch.nn.Sequential, torch.device, torch.nn.Dropout2d, ","time variant bettermemory variant betterscore inconsistent","[torch]","15672:3","torch:1.7.1",
"tensorflow.keras.layers.Dense, tensorflow.keras.optimizers.RMSprop, tensorflow.keras.layers.Flatten, tensorflow.keras.preprocessing.image.ImageDataGenerator, tensorflow.keras.models.Sequential, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, ","time variant better","[tensorflow]","15707:4, 15707:6, 15707:7, 15707:8","tensorflow:2.2.0, tensorflow:2.3.1, tensorflow:2.1.0",
"tensorflow.keras.layers.Dense, tensorflow.keras.optimizers.RMSprop, tensorflow.keras.layers.Flatten, tensorflow.keras.preprocessing.image.ImageDataGenerator, tensorflow.keras.models.Sequential, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, ","memory baseline betterscore inconsistent","[tensorflow]","15707:9","tensorflow:2.0.0",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.MaxPool2d, ","memory baseline better","[torch]","15717:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.nn.Dropout, torch.utils.data.sampler.SubsetRandomSampler, torch.nn.Conv2d, torch.load, torch.nn.functional.relu, torch.nn.MaxPool2d, ","score inconsistent","[torch]","15717:2","torch:1.8.1",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.nn.functional.dropout, torch.nn.functional.max_pool2d, torch.utils.data.DataLoader, torch.max, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.device, torch.nn.Dropout2d, ","memory baseline betterscore inconsistent","[torch]","15720:1","torch:1.9.0",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.no_grad, torch.cuda.is_available, torch.utils.data.DataLoader, torch.max, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.nn.MaxPool2d, torch.device, ","time variant better","[torch]","15767:2","torch:1.8.1",
"torch.nn.CrossEntropyLoss, torch.nn.Linear, torch.no_grad, torch.cuda.is_available, torch.utils.data.DataLoader, torch.max, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.nn.MaxPool2d, torch.device, ","score inconsistent","[torch]","15767:3","torch:1.7.1",
"torch.set_grad_enabled, torch.nn.CrossEntropyLoss, torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.nn.Linear, torch.sum, torch.cuda.is_available, torch.utils.data.DataLoader, torch.max, torch.nn.MaxPool2d, torch.device, ","memory baseline better","[torch]","15786:1","torch:1.9.0",
"torch.set_grad_enabled, torch.nn.CrossEntropyLoss, torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.nn.Linear, torch.sum, torch.cuda.is_available, torch.utils.data.DataLoader, torch.max, torch.nn.MaxPool2d, torch.device, ","time baseline better","[torch]","15786:2","torch:1.8.1",
"torch.set_grad_enabled, torch.nn.CrossEntropyLoss, torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.optim.Adam, torch.nn.functional.relu, torch.nn.Linear, torch.sum, torch.cuda.is_available, torch.utils.data.DataLoader, torch.max, torch.nn.MaxPool2d, torch.device, ","time baseline bettermemory variant better","[torch]","15786:3","torch:1.7.1",
"keras.layers.Dropout, keras.layers.Activation, keras.models.Sequential, keras.layers.Dense, keras.callbacks.ReduceLROnPlateau, keras.layers.Conv2D, keras.layers.BatchNormalization, keras.optimizers.adam, keras.callbacks.EarlyStopping, keras.layers.Flatten, ","memory variant better","[keras]","15788:4","keras:2.4.3",
"sklearn.preprocessing.StandardScaler, sklearn.model_selection.train_test_split, sklearn.svm.LinearSVC, ","score inconsistent","[scikit-learn]","15796:2, 15796:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.preprocessing.StandardScaler, sklearn.model_selection.train_test_split, sklearn.svm.LinearSVC, ","memory baseline better","[scikit-learn]","15796:8","scikit-learn:0.19.2",
"tensorflow.keras.layers.Dense, tensorflow.keras.optimizers.RMSprop, tensorflow.keras.layers.Flatten, tensorflow.keras.preprocessing.image.ImageDataGenerator, tensorflow.keras.models.Sequential, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, ","score inconsistent","[tensorflow]","15798:6","tensorflow:2.0.0",
"torch.nn.Relu, torch.optim.Adagrad, torch.nn.CrossEntropyLoss, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.autograd.Variable, torch.nn.Linear, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.MaxPool2d, torch.nn.Sequential, ","memory baseline betterscore inconsistent","[torch]","15842:1","torch:1.9.0",
"torch.nn.Relu, torch.optim.Adagrad, torch.nn.CrossEntropyLoss, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.autograd.Variable, torch.nn.Linear, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.MaxPool2d, torch.nn.Sequential, ","score inconsistent","[torch]","15842:2","torch:1.8.1",
"torch.nn.Relu, torch.optim.Adagrad, torch.nn.CrossEntropyLoss, torch.optim.lr_scheduler.StepLR, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.autograd.Variable, torch.nn.Linear, torch.utils.data.DataLoader, torch.nn.Dropout, torch.max, torch.nn.MaxPool2d, torch.nn.Sequential, ","time variant bettermemory variant betterscore inconsistent","[torch]","15842:3","torch:1.7.1",
"torch.nn.CrossEntropyLoss, torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.nn.Linear, torch.no_grad, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.max, torch.nn.MaxPool2d, torch.device, ","time variant betterscore inconsistent","[torch]","15864:3","torch:1.7.1",
"torch.nn.CrossEntropyLoss, torch.nn.AvgPool2d, torch.nn.functional.leaky_relu, torch.nn.BatchNorm2d, torch.nn.Conv2d, torch.nn.Linear, torch.no_grad, torch.optim.Adamax, torch.cuda.is_available, torch.save, torch.utils.data.DataLoader, torch.max, torch.nn.MaxPool2d, torch.device, ","memory variant better","[torch]","15895:2","torch:1.8.1",
"tensorflow.keras.layers.Dense, tensorflow.keras.layers.Input, tensorflow.keras.layers.Flatten, tensorflow.keras.optimizers.Adam, tensorflow.keras.layers.Activation, tensorflow.keras.layers.Dropout, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, tensorflow.keras.Model, ","memory variant better","[tensorflow]","15898:2","tensorflow:2.4.1",
"tensorflow.keras.layers.Dense, tensorflow.keras.layers.Input, tensorflow.keras.layers.Flatten, tensorflow.keras.optimizers.Adam, tensorflow.keras.layers.Activation, tensorflow.keras.layers.Dropout, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, tensorflow.keras.Model, ","time baseline bettermemory variant better","[tensorflow]","15898:4","tensorflow:2.2.0",
"tensorflow.keras.layers.Dense, tensorflow.keras.layers.Input, tensorflow.keras.layers.Flatten, tensorflow.keras.optimizers.Adam, tensorflow.keras.layers.Activation, tensorflow.keras.layers.Dropout, tensorflow.keras.layers.Conv2D, tensorflow.keras.layers.MaxPooling2D, tensorflow.keras.Model, ","time baseline better","[tensorflow]","15898:5","tensorflow:2.1.0",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","time variant better","[scikit-learn]","16260:2, 16261:2, 16261:4","scikit-learn:0.24.2, scikit-learn:0.22.1",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","time baseline bettermemory variant betterscore inconsistent","[scikit-learn]","16260:6, 16261:8","scikit-learn:0.21.3, scikit-learn:0.19.2",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","memory variant betterscore inconsistent","[scikit-learn]","16260:7, 16260:8, 16261:6, 16261:7","scikit-learn:0.20.3, scikit-learn:0.19.2, scikit-learn:0.21.3",
"sklearn.preprocessing.StandardScaler, sklearn.model_selection.train_test_split, ","memory baseline betterscore inconsistent","[scikit-learn]","16262:2, 16262:6, 16262:7, 25420:2, 25420:6","scikit-learn:1.0.1, scikit-learn:0.24.2",
"sklearn.preprocessing.StandardScaler, sklearn.model_selection.train_test_split, ","memory baseline better","[scikit-learn]","16262:3, 16262:4, 16262:5, 16262:8, 25791:2, 25791:3","scikit-learn:1.0.1",
"sklearn.preprocessing.StandardScaler, sklearn.naive_bayes.GaussianNB, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.confusion_matrix, ","memory baseline better","[scikit-learn]","16268:2, 16268:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.preprocessing.StandardScaler, sklearn.naive_bayes.GaussianNB, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.confusion_matrix, ","time baseline better","[scikit-learn]","16268:6","scikit-learn:0.21.3",
"sklearn.preprocessing.StandardScaler, sklearn.naive_bayes.GaussianNB, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.confusion_matrix, ","memory variant better","[scikit-learn]","16268:8","scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.model_selection.GridSearchCV, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","memory variant better","[scikit-learn]","16270:7, 16354:8","scikit-learn:0.20.3, scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.model_selection.GridSearchCV, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","memory baseline better","[scikit-learn]","16270:8, 16354:3","scikit-learn:0.19.2, scikit-learn:0.23.2",
"sklearn.metrics.roc_auc_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.StratifiedKFold, ","time variant better","[scikit-learn]","16271:8, 16475:8, 19517:4","scikit-learn:0.19.2, scikit-learn:0.22.1",
"sklearn.linear_model.LogisticRegression, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.classification_report, sklearn.metrics.confusion_matrix, ","memory baseline better","[scikit-learn]","16277:2, 16477:2, 16477:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.linear_model.LogisticRegression, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.classification_report, sklearn.metrics.confusion_matrix, ","time baseline bettermemory baseline better","[scikit-learn]","16277:3","scikit-learn:0.23.2",
"sklearn.linear_model.LogisticRegression, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.classification_report, sklearn.metrics.confusion_matrix, ","time variant better","[scikit-learn]","16277:4","scikit-learn:0.22.1",
"sklearn.linear_model.LogisticRegression, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.metrics.classification_report, sklearn.metrics.confusion_matrix, ","memory variant better","[scikit-learn]","16277:8, 16477:8","scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","memory variant better","[scikit-learn]","16279:8, 16389:8, 16471:8","scikit-learn:0.19.2",
"sklearn.decomposition.PCA, sklearn.metrics.auc, sklearn.neighbors.KNeighborsClassifier, sklearn.discriminant_analysis.LinearDiscriminantAnalysis, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.metrics.roc_curve, sklearn.model_selection.StratifiedKFold, ","memory baseline better","[scikit-learn]","16280:2","scikit-learn:0.24.2",
"sklearn.decomposition.PCA, sklearn.metrics.auc, sklearn.neighbors.KNeighborsClassifier, sklearn.discriminant_analysis.LinearDiscriminantAnalysis, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.metrics.roc_curve, sklearn.model_selection.StratifiedKFold, ","time baseline bettermemory baseline better","[scikit-learn]","16280:3","scikit-learn:0.23.2",
"sklearn.decomposition.PCA, sklearn.metrics.auc, sklearn.neighbors.KNeighborsClassifier, sklearn.discriminant_analysis.LinearDiscriminantAnalysis, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.metrics.roc_curve, sklearn.model_selection.StratifiedKFold, ","score inconsistent","[scikit-learn]","16280:6","scikit-learn:0.21.3",
"sklearn.decomposition.PCA, sklearn.metrics.auc, sklearn.neighbors.KNeighborsClassifier, sklearn.discriminant_analysis.LinearDiscriminantAnalysis, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.metrics.roc_curve, sklearn.model_selection.StratifiedKFold, ","time baseline better","[scikit-learn]","16280:7","scikit-learn:0.20.3",
"sklearn.decomposition.PCA, sklearn.metrics.auc, sklearn.neighbors.KNeighborsClassifier, sklearn.discriminant_analysis.LinearDiscriminantAnalysis, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.metrics.roc_curve, sklearn.model_selection.StratifiedKFold, ","memory variant better","[scikit-learn]","16280:8","scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.mixture.GaussianMixture, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.model_selection.StratifiedKFold, ","time baseline bettermemory baseline better","[scikit-learn]","16303:3","scikit-learn:0.23.2",
"sklearn.metrics.roc_auc_score, sklearn.mixture.GaussianMixture, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.model_selection.StratifiedKFold, ","score inconsistent","[scikit-learn]","16303:6","scikit-learn:0.21.3",
"sklearn.metrics.roc_auc_score, sklearn.mixture.GaussianMixture, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.model_selection.StratifiedKFold, ","memory variant better","[scikit-learn]","16303:8","scikit-learn:0.19.2",
"sklearn.svm.NuSVC, sklearn.covariance.LedoitWolf, ","memory baseline better","[scikit-learn]","16328:2","scikit-learn:0.24.2",
"sklearn.metrics.f1_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","memory baseline better","[scikit-learn]","16332:2","scikit-learn:0.24.2",
"sklearn.metrics.f1_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","time baseline bettermemory baseline better","[scikit-learn]","16332:3","scikit-learn:0.23.2",
"sklearn.metrics.f1_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","time variant better","[scikit-learn]","16332:7","scikit-learn:0.20.3",
"sklearn.metrics.f1_score, sklearn.linear_model.LogisticRegression, sklearn.model_selection.train_test_split, ","memory variant better","[scikit-learn]","16332:8","scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time baseline better","[scikit-learn]","16336:2, 16336:3, 16383:3, 16389:3, 16391:3, 16471:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","score inconsistent","[scikit-learn]","16336:6, 16383:6, 16389:6, 16391:7, 16471:6","scikit-learn:0.21.3, scikit-learn:0.20.3",
"sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time variant bettermemory variant better","[scikit-learn]","16336:8, 16383:8","scikit-learn:0.19.2",
"sklearn.metrics.roc_auc_score, sklearn.model_selection.GridSearchCV, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time variant betterscore inconsistent","[scikit-learn]","16354:6","scikit-learn:0.21.3",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time baseline bettermemory baseline better","[scikit-learn]","16360:2, 16360:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","score inconsistent","[scikit-learn]","16360:6","scikit-learn:0.21.3",
"sklearn.preprocessing.StandardScaler, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time variant bettermemory variant better","[scikit-learn]","16360:8","scikit-learn:0.19.2",
"sklearn.decomposition.PCA, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","score inconsistent","[scikit-learn]","16362:6, 16370:7, 16488:6","scikit-learn:0.21.3, scikit-learn:0.20.3",
"sklearn.decomposition.PCA, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time variant bettermemory variant better","[scikit-learn]","16362:8","scikit-learn:0.19.2",
"sklearn.svm.SVC, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.preprocessing.normalize, ","time baseline better","[scikit-learn]","16365:2","scikit-learn:0.24.2",
"sklearn.svm.SVC, sklearn.metrics.accuracy_score, sklearn.model_selection.train_test_split, sklearn.preprocessing.normalize, ","memory variant better","[scikit-learn]","16365:4","scikit-learn:0.22.1",
"sklearn.decomposition.PCA, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","memory baseline better","[scikit-learn]","16370:2, 16370:3","scikit-learn:0.24.2, scikit-learn:0.23.2",
"sklearn.decomposition.PCA, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","time variant better","[scikit-learn]","16370:6","scikit-learn:0.21.3",
"sklearn.decomposition.PCA, sklearn.metrics.roc_auc_score, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, sklearn.model_selection.StratifiedKFold, ","memory variant betterscore inconsistent","[scikit-learn]","16370:8","scikit-learn:0.19.2",
"sklearn.preprocessing.StandardScaler, sklearn.svm.NuSVC, sklearn.pipeline.Pipeline, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, ","time baseline betterscore inconsistent","[scikit-learn]","16380:2","scikit-learn:0.24.2",
"sklearn.preprocessing.StandardScaler, sklearn.svm.NuSVC, sklearn.pipeline.Pipeline, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, ","score inconsistent","[scikit-learn]","16380:3","scikit-learn:0.23.2",
"sklearn.preprocessing.StandardScaler, sklearn.svm.NuSVC, sklearn.pipeline.Pipeline, sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis, sklearn.feature_selection.VarianceThreshold, ","memory variant better","[scikit-learn]","16380:8","scikit-learn:0.19.2",
