pipeline_id,Time,Memory,Score
20473,3.444384465522934,-5.715166844106887,7.256336334865656
1075,-16.829555318845518,0.0,-Infinity
1077,-12.360728706648926,-0.6404227589224342,-5.36114328940826E13
1089,-0.911868734262995,0.017715953391427675,-Infinity
1092,-5.3254850433326535,1.7828091770969292,22.29750950162269
1093,-38.91929391147661,0.0,Infinity
1096,-45.187989385287075,37.40793431439309,0.0
1116,2.3236447241282137,0.8484965449668517,0.0
1117,-7.062018498087063,-0.9152852796992929,0.0
1125,0.9022256849272473,-381.5648676267206,Infinity
1134,-12.905089116099504,-0.07432974887442594,30.06334332640287
1182,15.881532560539885,-0.019264994544886928,10.842607158728988
1210,-11.515140296125296,-0.5973871040878458,-4.343360879381821
1224,-49.140355852243665,-0.5975565083807346,-4.343360879381821
1359,1.8713735606009492,-31.769000874334086,3.849419143014341
1395,5.49978073006656,-313.0757544196065,0.6437900257189592
1475,-18.86341387340103,360.9266610294881,-0.21856345541797698
1512,-13.68312309746516,222.00549637134733,-0.21080928404711474
1524,-492.9885377097256,18.909207477911888,-55.299157639952746
1526,-299.156432247598,-1.6924252162945321,-1.0671485306402648
1558,9.122904282273216,4.777196484485066,0.0
1568,-5.277977636761275,329.6316533666011,-0.4854739589279188
1603,-8.581663749156968,6.735422340010639,-43387.58837904349
1609,1.7120998115532853,-1.1740220131607324,-0.7648655010272459
1625,-3.4413587441197153,-2.0948676185022608,-0.24051742317284455
1653,-4.9026379861128415,-1.8850669615572575,-1.1876231654476919
1663,-434.7922491761164,-1.6924084538491166,-1.8061376399904712
1692,1.2840045450759918,0.0,3.20739497676777E14
3095,-15.738327362102405,-2.3270282730741085,0.4767102626786087
3096,25.228170180849837,0.9712149624852534,-24.4986705259309
3099,-5.97077405665511,3.7896062612353454,0.0
3100,-0.9233736399449907,8.770381801159385,-1.1911125019128042
3101,0.9334407750235536,12.155211435093813,0.535248274748399
3118,-14.992714666211693,0.29887521895668107,0.0
3119,-13.494387420495846,0.29920489795314964,0.0
3199,-1.7178525492307775,-3.8134920826840264,-0.8946828434861586
3219,-9.271865450300396,3.1529843163797446,-73.42925184111961
3223,-0.9244437529197365,2.035507864919435E-4,77.46259659118306
3236,-29.404154115823534,2.087116057288763,-6.574372249636904
3256,0.9562821182508776,-0.3655548633079187,-3.6565267931035725
3261,4.11365135718794,0.0,-7.590004715504792
3279,-4.66518437145034,-4.542921746655339,3.4220610867686294
3297,24.75795145044281,-276.9177183416691,0.08122960744351332
3307,-1.4659391911504451,8.737539255648812,-8.540985695211196
3319,-3.5770126238643196,0.9001689579041297,0.25902664477589643
3367,-1.1347875051038465,0.0,-7.681837927572985
3375,1.0329982602449466,1.005507861263749,-23.291905970981013
3387,-18.934802971063657,-2.182817528332114,1.4024171009173736
3394,-12.03733362201887,-1.271872983337539,Infinity
3405,11.314789359947477,0.22892448590292694,0.4944140106541316
3438,-2.1162512296069242,14.80367733611385,-0.2904162462684193
3446,1.4317177433294612,0.05453354094273017,-31.620541479529283
3447,-107.16041778658119,1.0901161719862058,-5.100847848363037
3449,-8.969177596633301,1.202433626029737,-753.5988660677406
3452,-1.5549249956153668,3.7053702390006578,77.05870812291467
3461,2.2751149973057374,0.0,-5.5905434355113455
3462,-1.184552351510973,1.540765011459501,-12.094924063591872
3467,-32.310873494056736,0.0,Infinity
3475,-3.977259593120134,-0.45316043114835663,0.4465091402273005
3483,-1.455517984459953,-0.664268714080337,-0.218368510628331
3485,21.65283020151434,-4.876962916751069,Infinity
3501,-1.7344261542855905,-6.862463226332204,-8.323893719718598
3504,-3.0914283784136893,3.8641464326159713,0.0
3505,-38.484333004476106,8.213938621652579,1.2063828287189944
3527,-2.3629218756116033,-11.524114160369532,-3.4190586064662765
3531,50.80954383589227,9.132469263141306,0.587775668032894
8189,-4.690471458132568,-3.791372479583587,0.0
8299,14.65599697750006,-1.2769851660692286,-6.0199760477516E13
8559,-7.502023434417408,0.9689518405724458,-4.431598120269832
8652,7.445531212695621,2.621728502267859,-Infinity
8658,2.4165134081616086,-0.22394002929154025,-3.4019158580698066
8665,-2.45586866909197,-1253.262851226362,0.0
8693,-39.35140655959268,-532.8055204426954,0.0
10493,-4.565747480016025,-73.79483892447877,-0.5585574154607572
10511,-5.619470558308616,-149.48384621577884,0.0
10522,-6.7557971253119815,-0.3590951080161896,0.0
10526,1.4775284779173319,-1.3514495853947133,0.0
10542,-24.51283916094168,3.0882790367246713,-1.3727664001113664
10546,0.9015634261949753,-5.034524901562295,-72.08034572601129
10588,-5.803834073233662,-898.6635688918875,0.0
10596,-4.746285599135886,-1.4946175227913292,0.0
10615,-89.99323931154295,-0.02039645150840579,0.7200941985812298
10627,-13.875529140397521,0.0,22.50390087609394
10658,-33.33262574741832,1.1594776947446646,432576.3764160012
10692,-15.04355879623058,1.9748389299025475,0.0
10737,-1.4908947991949866,1.9367471632314104,0.0
10748,-0.8455489797506339,-0.2673097932969497,-4.8586347552889856E17
10753,-1.3480555356198674,-0.015871181946715034,4.199608146705474
10758,-0.8451561849896979,-0.06018851781886013,-62.040186820454736
10761,-3.749221578512487,-0.09001432765863376,-87.80986480596957
10765,1.2669782681693578,-1.4540609462397225,-Infinity
10767,-13.008698542808991,0.4181666835318665,-267844.8437294116
10775,-6.942631325194898,1.300297164213214,0.26742929336909943
10811,-13.119687652286846,-2.798548508333455,1.004785691794357
10820,2.1216490437379965,-1.1707605806383927,-559.3277640991168
10828,-50.282633411597345,0.20662035905071838,0.0
10834,-5.24213077012794,0.7143937009241346,Infinity
10835,1.1024362028466435,-1.5109723244128728,-Infinity
10839,-17.777746272018675,-3.6244364552762853,-0.7892085254765056
10857,30.066686564814546,-4.195011465077772,0.0
10862,-1.0399170954631896,-0.20118759983056725,-90.54724678307272
10877,-0.9709573000822358,-1.463618328379957,1.035358460831301
10884,-1.9462546272339982,-10.810127474535346,0.0
11419,-1.4624940635291683,-3.2274480690019276,-0.28618396451967754
12192,-13.559157551611781,1.2853620863302395,-0.443354182807703
12242,-23.76349444100553,0.0,0.0
12272,-16.062764823056796,0.6058400396865341,-0.9247489129598387
12274,-29.089618962728032,138.5030450687138,-0.17646867642531786
12291,-40.216478272436646,138.51098171726952,0.13175038057478342
14931,5.401205194015713,0.4505808808207966,0.5899249305281731
14938,-1.9384612088670776,-1.3145997937092182,-0.08273458806306563
15006,-2.862079200306078,0.2089122408278299,-3.4133642780518078E10
15106,1.192296605165306,13.590301769235447,4.045607067430004
15548,0.8983935150194229,-0.07659046545830703,-0.41998920672993856
15563,-7.680254873209819,-3.4303808710950965,-Infinity
15570,-6.902000125797651,-0.19129083287385848,1.680261046811667
15588,-1.930185877196255,-15.086100444707796,0.4479493785515467
15597,-2.021679276041303,0.0,0.0
15611,-16.2808583638535,-5.06545973473873,4.796555069908633
15612,-1.7568209456750452,0.0,46.65290097263291
15675,3.2062489539810093,0.0,20.84543841215939
15676,-11.031878146583061,0.0,0.0
15692,-33.67995150362957,3.743164475088362,0.0
15701,2.106720270571921,-0.09270280705331234,0.7209357925115625
15717,-2.4179417152193983,-15.389707857295258,2.1892767217532985
15758,1.378277535605659,0.4863442790534246,2.882004537697746
15770,-247.3117567155697,-9.268716105057806,0.0
15786,-1.5008439977785155,-0.08564004611011902,-0.5739106924227119
15793,-2.290383302579605,23.5153586410626,1.1117519857772484
15803,2.36323412843828,-0.1743111200064755,-0.34350029369439716
15860,4.908548879991318,-3.5273098241560707,7.715615548067981
15864,2.5376365190274117,0.0,3.2711220494227535
15891,0.9566433432728514,-0.26650284857296214,66.69773039118859
15898,-26.739107592595307,14.513033646467246,0.0
16262,-12.609357877611817,-0.8454365373469972,-1.4198709127105331
16268,-4.147710854944854,-1.0928937177698785,0.0
16271,2.4698522568764205,0.0,0.0
16282,-14.85125272402766,0.0,Infinity
16283,-13.417712189718449,-1.4892924076896918,0.5866538086302086
16290,2.08686243376603,0.0,0.0
16291,-1.7317124807238746,3.4800720413225528,0.0
16303,-1.5287580835523458,-0.39023138990095035,-4.561168839020353
16315,-0.8773850365543305,0.6630138508669131,802.7924716581098
16336,-1.160653465589509,4.4110896128726615,17.553098377656553
16345,-51.68103722077967,0.0,0.0
16354,2.119696966665223,-0.6473764979635254,-4.61381931802019
16360,-1.4101996791529012,-1.121096260094827,2.26471370386224
16362,3.743046182675422,8.398747954303822,8.176643994993606
16365,-6.707651723347839,1.5709744658178664,0.0
16370,1.7828051405981624,-1.2327728442393637,-7.181333929467037
16377,-46.57439813231072,37.81667053543857,-0.19694426196054238
16380,-3.023242958664415,4.406161825602499,Infinity
16389,-2.751380637605028,4.410545371573173,2.9177649656713696
16395,-126.32279306106604,0.2899019732627381,0.5228556897225164
16403,-10.543176119497168,4.5009781471196995,2.2237306842129834
16405,-61.55654259643164,0.2903582596791823,2.9653884474446333
16408,-126.40411022945655,0.28993757474259624,0.5228556897225164
16419,7.324855638323676,-0.8654363345126507,122820.43370407689
16436,-11.318694101016598,-105.39045550146326,-0.25086681215773005
16442,-3.3205478192340188,-0.7039950283655142,0.033091415147970676
16447,-4.68767511030616,4.628491479665157,-2.2385960449893862
16448,-18.10404000870155,0.0,0.0
16459,-18.68682813964456,-2.189500995419692,0.08133151611153543
16462,-1.964282677097612,6.93470669369637,-0.006228883255800616
16469,-2.3486229509590157,-3428.395127498469,2.4838305314869524
16471,-7.239275155289159,4.513058206584866,4.9445258204342055
16472,-4.535705157076956,43.78062013521692,-0.06768575935425021
16475,2.8481959227049654,0.0,0.0
16477,-7.365106156769951,-0.9488196993032857,0.0
16488,-12.14427949061522,-0.7785031779893634,7.323648298672874
16704,-1.9185410082195216,0.0,-3.003364260579994
16744,-2.5999120296306115,0.5919560007789599,238.49715677905496
16776,-0.995478041533328,0.9122602622560787,0.34821642664148283
16784,-7.107182962089865,5.393855544170764,7.711884507426565
16785,0.987696598674624,-1.424474788373904,0.0
16933,-2.2582973703469835,11.507860213808542,0.0436273831890593
16964,-4.572921592839513,-6.304988690237498,1.2348999023928535E15
17034,-11.427662335008577,0.0,Infinity
17139,-2.8587266637658413,0.03471493950630301,0.0
17360,1.167175567266877,-1.6961262784882098,-0.163494660995664
17622,2.9814000938454748,113.02913457405262,0.11069722536781208
17638,-31.058153010478684,0.4313381036805519,5892085.8
17639,11.520576737825353,11.800617747033833,0.4862005745148148
17642,-1.1955491856199554,0.5002086745643948,8.86098321159244
17647,-1.3627941669864254,-0.8275364733328697,2.0626762486848587
17664,-12.498595942814193,2.589472664502458,0.0
17665,3.9502878559831656,-0.8147967042426816,-617795.5593174677
17672,-7.777265341268023,-0.1628458886332921,0.0
17680,0.8058826578963095,1.1223753541014498,0.20131040119263507
17694,-5.539095753381208,-0.19698276806923118,Infinity
17698,-89.61296825485643,-22.51712900961864,-517.1839722625192
17702,-5.169387263874642,0.0,-Infinity
17704,-0.9023986135900801,0.4535894218518285,0.0
17706,-11.053708927413679,0.015505870553487937,0.0
17708,3.059477441466412,-0.7531585962663755,0.0
17709,-2.270070243331247,-7.730190760739987,0.6983906509016742
17724,-2.6849605336264504,-123.75029471820356,-0.328827103997101
17746,-7.948612161963578,0.0,0.35750861472706585
17747,-1.5671530972209522,-2.16913068645593,-1.4206761390366158
17759,2.1141029020883226,-1.5579528021068645,-0.030553025710434212
17770,-7.14829424318857,0.0,-Infinity
17775,-1.5838419513901607,-35.82001670361949,-0.6011470681641212
17962,11.827923940179279,-0.8349045290342796,0.0
17964,-4.682055592706484,0.31777316409849105,Infinity
17965,158.41268249457295,0.0,0.0
17967,7.11448672864193,-207.84593249489782,0.38970393746872567
17974,-112.00648752140515,-0.3404570403641796,1482.3280196193432
17978,1.065897406666987,0.11886876311830624,1.1868027076661467E12
17985,2.042547649469331,-51.73337810584496,2.1945205394367675
18001,-91.19793493848327,-23.611076200386563,736.3963538945435
18003,-12.197457272981755,0.0,24.077862459137375
18004,10.01553708188229,-205.0321757525952,-0.5645574369366403
18009,-1.0905109366631702,-0.08590205829070659,-5.358987418419597
18015,-3.0739537705639113,-87.41169211688845,0.0
18019,-2.3838466630293866,0.0,0.0
18025,-7.054569716093138,-3.096356883707715,6.372255001396089
18032,0.9406614078605694,-0.10285533109700545,-1116.1500553733258
18033,2.118339544375403,0.18155597817926794,-3370.2070415959133
18040,1.0100950821571406,0.24872598638538357,0.8915611504998269
18041,8.735223048952486,0.0,-6.3434701951389224E16
18042,-81.73826566149016,0.0,-3077.2857142856874
18049,-117.58546190452758,1.2016375893889293,Infinity
18053,0.8964185311749112,8.716721307218865,0.0
18054,-241.44114046239258,-3.12897779613059,0.0
18057,-5.66137006089979,0.0,4.287451385408276
18059,-2.7469337650536865,31.569671809319594,0.0
