sklearn,5940,
keras,3809,
tensorflow,284,
sklearn tensorflow,258,
keras sklearn,12,
pytorch-lightning sklearn,11,
pytorch-lightning,10,
cuml,10,
fastai,10,
sklearn xgboost,9,
mlxtend sklearn,8,
cuml sklearn,7,
torch,5,
chainer,4,
detectron2,4,
catboost,3,
ignite sklearn,3,
mlxtend,2,
cleanlab sklearn,2,
chainer sklearn,2,
nltk,2,
sklearn tpot,2,
xgboost,2,
catalyst,1,
autogluon,1,
mxnet,1,
ignite,1,
mlxtend sklearn tensorflow,1,
detectron2 sklearn,1,
pyspark,1,
tpot,1,
cuml tpot,1,
